"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
37	1	20	273437.803646637	206978.220535081	18	15	18
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
38	1	20	273437.803646637	191537.342201857	16	15	16
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	15	15	15
39	1	20	273437.803646637	181707.695935643	16	15	15
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	11	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
40	1	20	273437.803646637	229129.125654167	13	15	11
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	20	15	20
41	1	20	273437.803646637	231713.158399207	17	15	20
41	1	20	273437.803646637	231713.158399207	17	15	20
41	1	20	273437.803646637	231713.158399207	17	15	20
41	1	20	273437.803646637	231713.158399207	17	15	20
41	1	20	273437.803646637	231713.158399207	17	15	20
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	15	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
42	1	20	273437.803646637	-1e+21	17	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	15	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
43	1	20	273437.803646637	260864.768580752	17	15	15
44	1	20	273437.803646637	211874.786393568	19	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
44	1	20	273437.803646637	211874.786393568	17	15	19
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	15	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
45	1	20	273437.803646637	203540.538756317	17	15	16
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	19	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
46	1	20	273437.803646637	221141.179277859	17	15	19
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
47	1	20	273437.803646637	214424.406863963	11	15	11
48	1	20	273437.803646637	-1e+21	16	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
48	1	20	273437.803646637	-1e+21	18	15	19
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	15	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
49	1	20	273437.803646637	217886.655360255	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	18	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
50	1	20	273437.803646637	203441.607995507	17	15	15
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
51	1	20	273437.803646637	169174.276696616	13	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	16	15	16
52	1	20	273437.803646637	238128.299082605	19	15	16
52	1	20	273437.803646637	238128.299082605	19	15	16
52	1	20	273437.803646637	238128.299082605	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	19	15	16
53	1	20	273437.803646637	209271.894031604	20	15	16
53	1	20	273437.803646637	209271.894031604	20	15	16
53	1	20	273437.803646637	209271.894031604	20	15	16
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
