"k"	"w"	"num_featg"	"fitness_gbest"	"min_fit_x"	""
3719	1	10	-111.99	-111.99	1
3720	1	10	-111.99	-111.99	1
3721	1	10	-111.99	-111.99	2
3722	1	10	-111.99	-111.99	3
3723	1	10	-111.99	-111.99	2
3724	1	10	-111.99	-111.99	3
3725	1	10	-111.99	-111.99	2
3726	1	10	-111.99	-111.99	1
3727	1	10	-111.99	-111.99	2
3728	1	10	-111.99	-111.99	2
3729	1	10	-111.99	1e+21	3
3730	1	10	-111.99	-111.99	2
3731	1	10	-111.99	-111.99	2
3732	1	10	-111.99	-111.99	3
3733	1	10	-111.99	-111.99	2
3734	1	10	-111.99	-111.99	4
3735	1	10	-111.99	-111.99	3
3736	1	10	-111.99	-111.99	2
3737	1	10	-111.99	-111.99	1
3738	1	10	-111.99	-111.99	2
3739	1	10	-111.99	-111.99	1
3740	1	10	-111.99	-111.99	1
3741	1	10	-111.99	-111.99	2
3742	1	10	-111.99	-111.99	1
3743	1	10	-111.99	-111.99	1
3744	1	10	-111.99	-111.99	2
3745	1	10	-111.99	-111.99	2
3746	1	10	-111.99	-111.99	2
3747	1	10	-111.99	-111.99	2
3748	1	10	-111.99	-111.99	4
3749	1	10	-111.99	-111.99	2
3750	1	10	-111.99	-111.99	2
3751	1	10	-111.99	-111.99	2
3752	1	10	-111.99	-111.99	2
3753	1	10	-111.99	-111.99	2
3754	1	10	-111.99	-111.99	2
3755	1	10	-111.99	-111.99	2
3756	1	10	-111.99	-111.99	1
3757	1	10	-111.99	-111.99	4
3758	1	10	-111.99	-111.99	2
3759	1	10	-111.99	-111.99	2
3760	1	10	-111.99	-111.99	2
3761	1	10	-111.99	-111.99	2
3762	1	10	-111.99	-111.99	2
3763	1	10	-111.99	-111.99	3
3764	1	10	-111.99	-111.99	5
3765	1	10	-111.99	-111.99	1
3766	1	10	-111.99	-111.99	2
3767	1	10	-111.99	-111.99	2
3768	1	10	-111.99	-111.99	2
3769	1	10	-111.99	-111.99	4
3770	1	10	-111.99	-111.99	3
3771	1	10	-111.99	-111.99	1
3772	1	10	-111.99	-111.99	3
3773	1	10	-111.99	-111.99	1
3774	1	10	-111.99	-111.99	3
3775	1	10	-111.99	-111.99	2
3776	1	10	-111.99	-111.99	2
3777	1	10	-111.99	-111.99	2
3778	1	10	-111.99	-111.99	1
3779	1	10	-111.99	-111.99	3
3780	1	10	-111.99	1e+21	2
3781	1	10	-111.99	-111.99	1
3782	1	10	-111.99	-111.99	1
3783	1	10	-111.99	-111.99	2
3784	1	10	-111.99	-111.99	2
3785	1	10	-111.99	-111.99	2
3786	1	10	-111.99	-111.99	1
3787	1	10	-111.99	-111.99	1
3788	1	10	-111.99	-111.99	1
3789	1	10	-111.99	-111.99	2
3790	1	10	-111.99	-111.99	2
3791	1	10	-111.99	-111.99	2
3792	1	10	-111.99	-111.99	1
3793	1	10	-111.99	-111.99	2
3794	1	10	-111.99	-111.99	2
3795	1	10	-111.99	-111.99	2
3796	1	10	-111.99	-111.99	4
3797	1	10	-111.99	-111.99	2
3798	1	10	-111.99	-111.99	2
3799	1	10	-111.99	-111.99	2
3800	1	10	-111.99	-111.99	2
3801	1	10	-111.99	-111.99	2
3802	1	10	-111.99	-111.99	1
3803	1	10	-111.99	-111.99	1
3804	1	10	-111.99	-111.99	2
3805	1	10	-111.99	-111.99	2
3806	1	10	-111.99	-111.99	1
3807	1	10	-111.99	-111.99	2
3808	1	10	-111.99	-111.99	4
3809	1	10	-111.99	-111.99	1
3810	1	10	-111.99	-111.99	3
3811	1	10	-111.99	-111.99	3
3812	1	10	-111.99	-111.99	4
3813	1	10	-111.99	-111.99	3
3814	1	10	-111.99	-111.99	3
3815	1	10	-111.99	-111.99	2
3816	1	10	-111.99	-111.99	3
3817	1	10	-111.99	-111.99	1
3818	1	10	-111.99	-111.99	1
3819	1	10	-111.99	-111.99	2
3820	1	10	-111.99	-111.99	1
3821	1	10	-111.99	-111.99	1
3822	1	10	-111.99	-111.99	2
3823	1	10	-111.99	-111.99	1
3824	1	10	-111.99	-111.99	2
3825	1	10	-111.99	-111.99	2
3826	1	10	-111.99	-111.99	1
3827	1	10	-111.99	-111.99	1
3828	1	10	-111.99	-111.99	3
3829	1	10	-111.99	-111.99	3
3830	1	10	-111.99	-111.99	3
3831	1	10	-111.99	1e+21	4
3832	1	10	-111.99	-111.99	2
3833	1	10	-111.99	-111.99	2
3834	1	10	-111.99	-111.99	2
3835	1	10	-111.99	-111.99	2
3836	1	10	-111.99	-111.99	1
3837	1	10	-111.99	-111.99	2
3838	1	10	-111.99	-111.99	1
3839	1	10	-111.99	-111.99	1
3840	1	10	-111.99	-111.99	2
3841	1	10	-111.99	-111.99	5
3842	1	10	-111.99	-111.99	2
3843	1	10	-111.99	-111.99	2
3844	1	10	-111.99	-111.99	2
3845	1	10	-111.99	-111.99	2
3846	1	10	-111.99	-111.99	2
3847	1	10	-111.99	-111.99	2
3848	1	10	-111.99	-111.99	1
3849	1	10	-111.99	-111.99	2
3850	1	10	-111.99	-111.99	2
3851	1	10	-111.99	-111.99	2
3852	1	10	-111.99	-111.99	2
3853	1	10	-111.99	-111.99	2
3854	1	10	-111.99	-111.99	2
3855	1	10	-111.99	-111.99	2
3856	1	10	-111.99	-111.99	2
3857	1	10	-111.99	-111.99	2
3858	1	10	-111.99	-111.99	4
3859	1	10	-111.99	-111.99	2
3860	1	10	-111.99	-111.99	2
3861	1	10	-111.99	-111.99	3
3862	1	10	-111.99	-111.99	1
3863	1	10	-111.99	-111.99	2
3864	1	10	-111.99	-111.99	2
3865	1	10	-111.99	-111.99	4
3866	1	10	-111.99	-111.99	2
3867	1	10	-111.99	-111.99	1
3868	1	10	-111.99	-111.99	4
3869	1	10	-111.99	-111.99	1
3870	1	10	-111.99	-111.99	2
3871	1	10	-111.99	-111.99	1
3872	1	10	-111.99	-111.99	2
3873	1	10	-111.99	-111.99	2
3874	1	10	-111.99	-111.99	1
3875	1	10	-111.99	-111.99	4
3876	1	10	-111.99	-111.99	2
3877	1	10	-111.99	-111.99	2
3878	1	10	-111.99	-111.99	2
3879	1	10	-111.99	-111.99	2
3880	1	10	-111.99	-111.99	1
3881	1	10	-111.99	-111.99	3
3882	1	10	-111.99	1e+21	2
3883	1	10	-111.99	-111.99	3
3884	1	10	-111.99	-111.99	3
3885	1	10	-111.99	-111.99	1
3886	1	10	-111.99	-111.99	2
3887	1	10	-111.99	-111.99	1
3888	1	10	-111.99	-111.99	2
3889	1	10	-111.99	-111.99	2
3890	1	10	-111.99	-111.99	2
3891	1	10	-111.99	-111.99	2
3892	1	10	-111.99	-111.99	1
3893	1	10	-111.99	-111.99	2
3894	1	10	-111.99	-111.99	2
3895	1	10	-111.99	-111.99	2
3896	1	10	-111.99	-111.99	1
3897	1	10	-111.99	-111.99	2
3898	1	10	-111.99	-111.99	2
3899	1	10	-111.99	-111.99	1
3900	1	10	-111.99	-111.99	1
3901	1	10	-111.99	-111.99	2
3902	1	10	-111.99	-111.99	4
3903	1	10	-111.99	-111.99	3
3904	1	10	-111.99	-111.99	1
3905	1	10	-111.99	-111.99	1
3906	1	10	-111.99	-111.99	2
3907	1	10	-111.99	-111.99	4
3908	1	10	-111.99	-111.99	2
3909	1	10	-111.99	-111.99	3
3910	1	10	-111.99	-111.99	2
3911	1	10	-111.99	-111.99	2
3912	1	10	-111.99	-111.99	2
3913	1	10	-111.99	-111.99	2
3914	1	10	-111.99	-111.99	2
3915	1	10	-111.99	-111.99	2
3916	1	10	-111.99	-111.99	2
3917	1	10	-111.99	-111.99	4
3918	1	10	-111.99	-111.99	1
3919	1	10	-111.99	-111.99	3
3920	1	10	-111.99	-111.99	2
3921	1	10	-111.99	-111.99	1
3922	1	10	-111.99	-111.99	2
3923	1	10	-111.99	-111.99	1
3924	1	10	-111.99	-111.99	2
3925	1	10	-111.99	-111.99	3
3926	1	10	-111.99	-111.99	2
3927	1	10	-111.99	-111.99	2
3928	1	10	-111.99	-111.99	2
3929	1	10	-111.99	-111.99	1
3930	1	10	-111.99	-111.99	3
3931	1	10	-111.99	-111.99	3
3932	1	10	-111.99	-111.99	1
3933	1	10	-111.99	1e+21	3
3934	1	10	-111.99	-111.99	2
3935	1	10	-111.99	-111.99	2
3936	1	10	-111.99	-111.99	2
3937	1	10	-111.99	-111.99	2
3938	1	10	-111.99	-111.99	3
3939	1	10	-111.99	-111.99	3
3940	1	10	-111.99	-111.99	2
3941	1	10	-111.99	-111.99	2
3942	1	10	-111.99	-111.99	1
3943	1	10	-111.99	-111.99	4
3944	1	10	-111.99	-111.99	1
3945	1	10	-111.99	-111.99	3
3946	1	10	-111.99	-111.99	2
3947	1	10	-111.99	-111.99	2
3948	1	10	-111.99	-111.99	1
3949	1	10	-111.99	-111.99	6
3950	1	10	-111.99	-111.99	2
3951	1	10	-111.99	-111.99	2
3952	1	10	-111.99	-111.99	1
3953	1	10	-111.99	-111.99	1
3954	1	10	-111.99	-111.99	3
3955	1	10	-111.99	-111.99	1
3956	1	10	-111.99	-111.99	2
3957	1	10	-111.99	-111.99	1
3958	1	10	-111.99	-111.99	3
3959	1	10	-111.99	-111.99	2
3960	1	10	-111.99	-111.99	4
3961	1	10	-111.99	-111.99	3
3962	1	10	-111.99	-111.99	4
3963	1	10	-111.99	-111.99	2
3964	1	10	-111.99	-111.99	3
3965	1	10	-111.99	-111.99	2
3966	1	10	-111.99	-111.99	1
3967	1	10	-111.99	-111.99	1
3968	1	10	-111.99	-111.99	1
3969	1	10	-111.99	-111.99	2
3970	1	10	-111.99	-111.99	1
3971	1	10	-111.99	-111.99	2
3972	1	10	-111.99	-111.99	4
3973	1	10	-111.99	-111.99	2
3974	1	10	-111.99	-111.99	2
3975	1	10	-111.99	-111.99	2
3976	1	10	-111.99	-111.99	2
3977	1	10	-111.99	-111.99	2
3978	1	10	-111.99	-111.99	2
3979	1	10	-111.99	-111.99	3
3980	1	10	-111.99	-111.99	2
3981	1	10	-111.99	-111.99	3
3982	1	10	-111.99	-111.99	1
3983	1	10	-111.99	-111.99	2
3984	1	10	-111.99	1e+21	2
3985	1	10	-111.99	-111.99	2
3986	1	10	-111.99	-111.99	2
3987	1	10	-111.99	-111.99	2
3988	1	10	-111.99	-111.99	1
3989	1	10	-111.99	-111.99	1
3990	1	10	-111.99	-111.99	2
3991	1	10	-111.99	-111.99	2
3992	1	10	-111.99	-111.99	1
3993	1	10	-111.99	-111.99	2
3994	1	10	-111.99	-111.99	1
3995	1	10	-111.99	-111.99	2
3996	1	10	-111.99	-111.99	2
3997	1	10	-111.99	-111.99	2
3998	1	10	-111.99	-111.99	3
3999	1	10	-111.99	-111.99	2
4000	1	10	-111.99	-111.99	2
4001	1	10	-111.99	-111.99	2
4002	1	10	-111.99	-111.99	2
4003	1	10	-111.99	-111.99	2
4004	1	10	-111.99	-111.99	4
4005	1	10	-111.99	-111.99	2
4006	1	10	-111.99	-111.99	2
4007	1	10	-111.99	-111.99	2
4008	1	10	-111.99	-111.99	3
4009	1	10	-111.99	-111.99	1
4010	1	10	-111.99	-111.99	4
4011	1	10	-111.99	-111.99	2
4012	1	10	-111.99	-111.99	1
4013	1	10	-111.99	-111.99	2
4014	1	10	-111.99	-111.99	1
4015	1	10	-111.99	-111.99	2
4016	1	10	-111.99	-111.99	1
4017	1	10	-111.99	-111.99	3
4018	1	10	-111.99	-111.99	3
4019	1	10	-111.99	-111.99	1
4020	1	10	-111.99	-111.99	4
4021	1	10	-111.99	-111.99	1
4022	1	10	-111.99	-111.99	3
4023	1	10	-111.99	-111.99	3
4024	1	10	-111.99	-111.99	2
4025	1	10	-111.99	-111.99	3
4026	1	10	-111.99	-111.99	2
4027	1	10	-111.99	-111.99	2
4028	1	10	-111.99	-111.99	1
4029	1	10	-111.99	-111.99	2
4030	1	10	-111.99	-111.99	2
4031	1	10	-111.99	-111.99	1
4032	1	10	-111.99	-111.99	2
4033	1	10	-111.99	-111.99	2
4034	1	10	-111.99	-111.99	1
4035	1	10	-111.99	1e+21	2
4036	1	10	-111.99	-111.99	3
4037	1	10	-111.99	-111.99	3
4038	1	10	-111.99	-111.99	2
4039	1	10	-111.99	-111.99	2
4040	1	10	-111.99	-111.99	2
4041	1	10	-111.99	-111.99	1
4042	1	10	-111.99	-111.99	1
4043	1	10	-111.99	-111.99	2
4044	1	10	-111.99	-111.99	2
4045	1	10	-111.99	-111.99	2
4046	1	10	-111.99	-111.99	1
4047	1	10	-111.99	-111.99	2
4048	1	10	-111.99	-111.99	2
4049	1	10	-111.99	-111.99	2
4050	1	10	-111.99	-111.99	2
4051	1	10	-111.99	-111.99	1
4052	1	10	-111.99	-111.99	2
4053	1	10	-111.99	-111.99	2
4054	1	10	-111.99	-111.99	1
4055	1	10	-111.99	-111.99	2
4056	1	10	-111.99	-111.99	2
4057	1	10	-111.99	-111.99	2
4058	1	10	-111.99	-111.99	1
4059	1	10	-111.99	-111.99	1
4060	1	10	-111.99	-111.99	2
4061	1	10	-111.99	-111.99	3
4062	1	10	-111.99	-111.99	1
4063	1	10	-111.99	-111.99	2
4064	1	10	-111.99	-111.99	1
4065	1	10	-111.99	-111.99	3
4066	1	10	-111.99	-111.99	1
4067	1	10	-111.99	-111.99	2
4068	1	10	-111.99	-111.99	1
4069	1	10	-111.99	-111.99	2
4070	1	10	-111.99	-111.99	2
4071	1	10	-111.99	-111.99	5
4072	1	10	-111.99	-111.99	3
4073	1	10	-111.99	-111.99	2
4074	1	10	-111.99	-111.99	1
4075	1	10	-111.99	-111.99	1
4076	1	10	-111.99	-111.99	3
4077	1	10	-111.99	-111.99	3
4078	1	10	-111.99	-111.99	2
4079	1	10	-111.99	-111.99	2
4080	1	10	-111.99	-111.99	1
4081	1	10	-111.99	-111.99	2
4082	1	10	-111.99	-111.99	1
4083	1	10	-111.99	-111.99	1
4084	1	10	-111.99	-111.99	2
4085	1	10	-111.99	-111.99	2
4086	1	10	-111.99	1e+21	2
4087	1	10	-111.99	-111.99	2
4088	1	10	-111.99	-111.99	2
4089	1	10	-111.99	-111.99	1
4090	1	10	-111.99	-111.99	3
4091	1	10	-111.99	-111.99	2
4092	1	10	-111.99	-111.99	2
4093	1	10	-111.99	-111.99	2
4094	1	10	-111.99	-111.99	2
4095	1	10	-111.99	-111.99	4
4096	1	10	-111.99	-111.99	1
4097	1	10	-111.99	-111.99	1
4098	1	10	-111.99	-111.99	2
4099	1	10	-111.99	-111.99	2
4100	1	10	-111.99	-111.99	4
4101	1	10	-111.99	-111.99	1
4102	1	10	-111.99	-111.99	2
4103	1	10	-111.99	-111.99	3
4104	1	10	-111.99	-111.99	2
4105	1	10	-111.99	-111.99	2
4106	1	10	-111.99	-111.99	4
4107	1	10	-111.99	-111.99	2
4108	1	10	-111.99	-111.99	2
4109	1	10	-111.99	-111.99	1
4110	1	10	-111.99	-111.99	2
4111	1	10	-111.99	-111.99	3
4112	1	10	-111.99	-111.99	1
4113	1	10	-111.99	-111.99	3
4114	1	10	-111.99	-111.99	1
4115	1	10	-111.99	-111.99	2
4116	1	10	-111.99	-111.99	3
4117	1	10	-111.99	-111.99	3
4118	1	10	-111.99	-111.99	3
4119	1	10	-111.99	-111.99	2
4120	1	10	-111.99	-111.99	1
4121	1	10	-111.99	-111.99	1
4122	1	10	-111.99	-111.99	1
4123	1	10	-111.99	-111.99	3
4124	1	10	-111.99	-111.99	2
4125	1	10	-111.99	-111.99	2
4126	1	10	-111.99	-111.99	2
4127	1	10	-111.99	-111.99	3
4128	1	10	-111.99	-111.99	2
4129	1	10	-111.99	-111.99	2
4130	1	10	-111.99	-111.99	2
4131	1	10	-111.99	-111.99	2
4132	1	10	-111.99	-111.99	2
4133	1	10	-111.99	-111.99	2
4134	1	10	-111.99	-111.99	2
4135	1	10	-111.99	-111.99	2
4136	1	10	-111.99	-111.99	1
4137	1	10	-111.99	1e+21	2
4138	1	10	-111.99	-111.99	2
4139	1	10	-111.99	-111.99	2
4140	1	10	-111.99	-111.99	2
4141	1	10	-111.99	-111.99	1
4142	1	10	-111.99	-111.99	2
4143	1	10	-111.99	-111.99	2
4144	1	10	-111.99	-111.99	1
4145	1	10	-111.99	-111.99	1
4146	1	10	-111.99	-111.99	2
4147	1	10	-111.99	-111.99	2
4148	1	10	-111.99	-111.99	1
4149	1	10	-111.99	-111.99	2
4150	1	10	-111.99	-111.99	3
4151	1	10	-111.99	-111.99	2
4152	1	10	-111.99	-111.99	1
4153	1	10	-111.99	-111.99	4
4154	1	10	-111.99	-111.99	3
4155	1	10	-111.99	-111.99	1
4156	1	10	-111.99	-111.99	2
4157	1	10	-111.99	-111.99	2
4158	1	10	-111.99	-111.99	2
4159	1	10	-111.99	-111.99	2
4160	1	10	-111.99	-111.99	3
4161	1	10	-111.99	-111.99	3
4162	1	10	-111.99	-111.99	2
4163	1	10	-111.99	-111.99	3
4164	1	10	-111.99	-111.99	5
4165	1	10	-111.99	-111.99	1
4166	1	10	-111.99	-111.99	1
4167	1	10	-111.99	-111.99	1
4168	1	10	-111.99	-111.99	3
4169	1	10	-111.99	-111.99	2
4170	1	10	-111.99	-111.99	2
4171	1	10	-111.99	-111.99	2
4172	1	10	-111.99	-111.99	1
4173	1	10	-111.99	-111.99	2
4174	1	10	-111.99	-111.99	1
4175	1	10	-111.99	-111.99	2
4176	1	10	-111.99	-111.99	3
4177	1	10	-111.99	-111.99	2
4178	1	10	-111.99	-111.99	1
4179	1	10	-111.99	-111.99	2
4180	1	10	-111.99	-111.99	4
4181	1	10	-111.99	-111.99	1
4182	1	10	-111.99	-111.99	3
4183	1	10	-111.99	-111.99	2
4184	1	10	-111.99	-111.99	1
4185	1	10	-111.99	-111.99	2
4186	1	10	-111.99	-111.99	2
4187	1	10	-111.99	-111.99	2
4188	1	10	-111.99	1e+21	1
4189	1	10	-111.99	-111.99	2
4190	1	10	-111.99	-111.99	2
4191	1	10	-111.99	-111.99	1
4192	1	10	-111.99	-111.99	2
4193	1	10	-111.99	-111.99	3
4194	1	10	-111.99	-111.99	3
4195	1	10	-111.99	-111.99	2
4196	1	10	-111.99	-111.99	3
4197	1	10	-111.99	-111.99	1
4198	1	10	-111.99	-111.99	3
4199	1	10	-111.99	-111.99	4
4200	1	10	-111.99	-111.99	3
4201	1	10	-111.99	-111.99	2
4202	1	10	-111.99	-111.99	2
4203	1	10	-111.99	-111.99	1
4204	1	10	-111.99	-111.99	2
4205	1	10	-111.99	-111.99	3
4206	1	10	-111.99	-111.99	1
4207	1	10	-111.99	-111.99	2
4208	1	10	-111.99	-111.99	1
4209	1	10	-111.99	-111.99	2
4210	1	10	-111.99	-111.99	3
4211	1	10	-111.99	-111.99	3
4212	1	10	-111.99	-111.99	2
4213	1	10	-111.99	-111.99	2
4214	1	10	-111.99	-111.99	2
4215	1	10	-111.99	-111.99	1
4216	1	10	-111.99	-111.99	1
4217	1	10	-111.99	-111.99	3
4218	1	10	-111.99	-111.99	3
4219	1	10	-111.99	-111.99	2
4220	1	10	-111.99	-111.99	1
4221	1	10	-111.99	-111.99	3
4222	1	10	-111.99	-111.99	2
4223	1	10	-111.99	-111.99	1
4224	1	10	-111.99	-111.99	2
4225	1	10	-111.99	-111.99	4
4226	1	10	-111.99	-111.99	2
4227	1	10	-111.99	-111.99	2
4228	1	10	-111.99	-111.99	4
4229	1	10	-111.99	-111.99	2
4230	1	10	-111.99	-111.99	2
4231	1	10	-111.99	-111.99	3
4232	1	10	-111.99	-111.99	3
4233	1	10	-111.99	-111.99	2
4234	1	10	-111.99	-111.99	2
4235	1	10	-111.99	-111.99	3
4236	1	10	-111.99	-111.99	2
4237	1	10	-111.99	-111.99	2
4238	1	10	-111.99	-111.99	2
4239	1	10	-111.99	1e+21	2
4240	1	10	-111.99	-111.99	3
4241	1	10	-111.99	-111.99	1
4242	1	10	-111.99	-111.99	2
4243	1	10	-111.99	-111.99	3
4244	1	10	-111.99	-111.99	2
4245	1	10	-111.99	-111.99	2
4246	1	10	-111.99	-111.99	2
4247	1	10	-111.99	-111.99	3
4248	1	10	-111.99	-111.99	2
4249	1	10	-111.99	-111.99	4
4250	1	10	-111.99	-111.99	2
4251	1	10	-111.99	-111.99	1
4252	1	10	-111.99	-111.99	4
4253	1	10	-111.99	-111.99	2
4254	1	10	-111.99	-111.99	1
4255	1	10	-111.99	-111.99	1
4256	1	10	-111.99	-111.99	3
4257	1	10	-111.99	-111.99	1
4258	1	10	-111.99	-111.99	3
4259	1	10	-111.99	-111.99	2
4260	1	10	-111.99	-111.99	2
4261	1	10	-111.99	-111.99	2
4262	1	10	-111.99	-111.99	2
4263	1	10	-111.99	-111.99	3
4264	1	10	-111.99	-111.99	2
4265	1	10	-111.99	-111.99	2
4266	1	10	-111.99	-111.99	1
4267	1	10	-111.99	-111.99	3
4268	1	10	-111.99	-111.99	2
4269	1	10	-111.99	-111.99	3
4270	1	10	-111.99	-111.99	2
4271	1	10	-111.99	-111.99	2
4272	1	10	-111.99	-111.99	2
4273	1	10	-111.99	-111.99	1
4274	1	10	-111.99	-111.99	1
4275	1	10	-111.99	-111.99	3
4276	1	10	-111.99	-111.99	1
4277	1	10	-111.99	-111.99	3
4278	1	10	-111.99	-111.99	1
4279	1	10	-111.99	-111.99	3
4280	1	10	-111.99	-111.99	2
4281	1	10	-111.99	-111.99	3
4282	1	10	-111.99	-111.99	1
4283	1	10	-111.99	-111.99	3
4284	1	10	-111.99	-111.99	2
4285	1	10	-111.99	-111.99	2
4286	1	10	-111.99	-111.99	2
4287	1	10	-111.99	-111.99	1
4288	1	10	-111.99	-111.99	1
4289	1	10	-111.99	-111.99	3
4290	1	10	-111.99	1e+21	1
4291	1	10	-111.99	-111.99	3
4292	1	10	-111.99	-111.99	1
4293	1	10	-111.99	-111.99	1
4294	1	10	-111.99	-111.99	2
4295	1	10	-111.99	-111.99	1
4296	1	10	-111.99	-111.99	4
4297	1	10	-111.99	-111.99	2
4298	1	10	-111.99	-111.99	2
4299	1	10	-111.99	-111.99	2
4300	1	10	-111.99	-111.99	3
4301	1	10	-111.99	-111.99	1
4302	1	10	-111.99	-111.99	1
4303	1	10	-111.99	-111.99	2
4304	1	10	-111.99	-111.99	3
4305	1	10	-111.99	-111.99	2
4306	1	10	-111.99	-111.99	2
4307	1	10	-111.99	-111.99	3
4308	1	10	-111.99	-111.99	1
4309	1	10	-111.99	-111.99	2
4310	1	10	-111.99	-111.99	2
4311	1	10	-111.99	-111.99	1
4312	1	10	-111.99	-111.99	2
4313	1	10	-111.99	-111.99	1
4314	1	10	-111.99	-111.99	1
4315	1	10	-111.99	-111.99	1
4316	1	10	-111.99	-111.99	1
4317	1	10	-111.99	-111.99	1
4318	1	10	-111.99	-111.99	2
4319	1	10	-111.99	-111.99	1
4320	1	10	-111.99	-111.99	1
4321	1	10	-111.99	-111.99	3
4322	1	10	-111.99	-111.99	1
4323	1	10	-111.99	-111.99	1
4324	1	10	-111.99	-111.99	1
4325	1	10	-111.99	-111.99	3
4326	1	10	-111.99	-111.99	2
4327	1	10	-111.99	-111.99	4
4328	1	10	-111.99	-111.99	1
4329	1	10	-111.99	-111.99	1
4330	1	10	-111.99	-111.99	2
4331	1	10	-111.99	-111.99	2
4332	1	10	-111.99	-111.99	1
4333	1	10	-111.99	-111.99	3
4334	1	10	-111.99	-111.99	2
4335	1	10	-111.99	-111.99	3
4336	1	10	-111.99	-111.99	2
4337	1	10	-111.99	-111.99	2
4338	1	10	-111.99	-111.99	2
4339	1	10	-111.99	-111.99	3
4340	1	10	-111.99	-111.99	3
4341	1	10	-111.99	1e+21	3
4342	1	10	-111.99	-111.99	2
4343	1	10	-111.99	-111.99	3
4344	1	10	-111.99	-111.99	4
4345	1	10	-111.99	-111.99	3
4346	1	10	-111.99	-111.99	2
4347	1	10	-111.99	-111.99	2
4348	1	10	-111.99	-111.99	2
4349	1	10	-111.99	-111.99	2
4350	1	10	-111.99	-111.99	2
4351	1	10	-111.99	-111.99	2
4352	1	10	-111.99	-111.99	1
4353	1	10	-111.99	-111.99	1
4354	1	10	-111.99	-111.99	3
4355	1	10	-111.99	-111.99	3
4356	1	10	-111.99	-111.99	1
4357	1	10	-111.99	-111.99	1
4358	1	10	-111.99	-111.99	2
4359	1	10	-111.99	-111.99	3
4360	1	10	-111.99	-111.99	2
4361	1	10	-111.99	-111.99	1
4362	1	10	-111.99	-111.99	2
4363	1	10	-111.99	-111.99	2
4364	1	10	-111.99	-111.99	2
4365	1	10	-111.99	-111.99	2
4366	1	10	-111.99	-111.99	3
4367	1	10	-111.99	-111.99	2
4368	1	10	-111.99	-111.99	2
4369	1	10	-111.99	-111.99	2
4370	1	10	-111.99	-111.99	1
4371	1	10	-111.99	-111.99	1
4372	1	10	-111.99	-111.99	2
4373	1	10	-111.99	-111.99	1
4374	1	10	-111.99	-111.99	2
4375	1	10	-111.99	-111.99	2
4376	1	10	-111.99	-111.99	1
4377	1	10	-111.99	-111.99	2
4378	1	10	-111.99	-111.99	1
4379	1	10	-111.99	-111.99	2
4380	1	10	-111.99	-111.99	1
4381	1	10	-111.99	-111.99	3
4382	1	10	-111.99	-111.99	2
4383	1	10	-111.99	-111.99	1
4384	1	10	-111.99	-111.99	2
4385	1	10	-111.99	-111.99	2
4386	1	10	-111.99	-111.99	2
4387	1	10	-111.99	-111.99	1
4388	1	10	-111.99	-111.99	2
4389	1	10	-111.99	-111.99	3
4390	1	10	-111.99	-111.99	2
4391	1	10	-111.99	-111.99	2
4392	1	10	-111.99	1e+21	2
4393	1	10	-111.99	-111.99	2
4394	1	10	-111.99	-111.99	2
4395	1	10	-111.99	-111.99	1
4396	1	10	-111.99	-111.99	3
4397	1	10	-111.99	-111.99	3
4398	1	10	-111.99	-111.99	2
4399	1	10	-111.99	-111.99	1
4400	1	10	-111.99	-111.99	3
4401	1	10	-111.99	-111.99	2
4402	1	10	-111.99	-111.99	1
4403	1	10	-111.99	-111.99	1
4404	1	10	-111.99	-111.99	2
4405	1	10	-111.99	-111.99	2
4406	1	10	-111.99	-111.99	2
4407	1	10	-111.99	-111.99	2
4408	1	10	-111.99	-111.99	2
4409	1	10	-111.99	-111.99	1
4410	1	10	-111.99	-111.99	2
4411	1	10	-111.99	-111.99	2
4412	1	10	-111.99	-111.99	2
4413	1	10	-111.99	-111.99	1
4414	1	10	-111.99	-111.99	2
4415	1	10	-111.99	-111.99	2
4416	1	10	-111.99	-111.99	3
4417	1	10	-111.99	-111.99	2
4418	1	10	-111.99	-111.99	3
4419	1	10	-111.99	-111.99	2
4420	1	10	-111.99	-111.99	2
4421	1	10	-111.99	-111.99	3
4422	1	10	-111.99	-111.99	2
4423	1	10	-111.99	-111.99	2
4424	1	10	-111.99	-111.99	3
4425	1	10	-111.99	-111.99	3
4426	1	10	-111.99	-111.99	2
4427	1	10	-111.99	-111.99	2
4428	1	10	-111.99	-111.99	2
4429	1	10	-111.99	-111.99	2
4430	1	10	-111.99	-111.99	1
4431	1	10	-111.99	-111.99	3
4432	1	10	-111.99	-111.99	2
4433	1	10	-111.99	-111.99	2
4434	1	10	-111.99	-111.99	2
4435	1	10	-111.99	-111.99	3
4436	1	10	-111.99	-111.99	1
4437	1	10	-111.99	-111.99	1
4438	1	10	-111.99	-111.99	5
4439	1	10	-111.99	-111.99	2
4440	1	10	-111.99	-111.99	1
4441	1	10	-111.99	-111.99	2
4442	1	10	-111.99	-111.99	2
4443	1	10	-111.99	1e+21	1
4444	1	10	-111.99	-111.99	1
4445	1	10	-111.99	-111.99	2
4446	1	10	-111.99	-111.99	2
4447	1	10	-111.99	-111.99	2
4448	1	10	-111.99	-111.99	3
4449	1	10	-111.99	-111.99	2
4450	1	10	-111.99	-111.99	2
4451	1	10	-111.99	-111.99	4
4452	1	10	-111.99	-111.99	3
